year,month,type,law,vehicle_type,method,count
104,7,慢車不依規定擅自穿越快車道,74條第3款,汽車,攔停,0
104,7,慢車不依規定擅自穿越快車道,74條第3款,重型機車(250CC以上),逕舉,0
104,7,慢車不依規定擅自穿越快車道,74條第3款,重型機車(250CC以上),攔停,0
104,7,慢車不依規定擅自穿越快車道,74條第3款,機車,逕舉,0
104,7,慢車不依規定擅自穿越快車道,74條第3款,機車,攔停,0
104,7,慢車不依規定停放車輛,74條第4款,汽車,逕舉,0
104,7,慢車不依規定停放車輛,74條第4款,汽車,攔停,3
104,7,慢車不依規定停放車輛,74條第4款,重型機車(250CC以上),逕舉,0
104,7,慢車不依規定停放車輛,74條第4款,重型機車(250CC以上),攔停,0
104,7,慢車不依規定停放車輛,74條第4款,機車,逕舉,0
104,7,慢車不依規定停放車輛,74條第4款,機車,攔停,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,汽車,逕舉,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,汽車,攔停,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,重型機車(250CC以上),逕舉,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,重型機車(250CC以上),攔停,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,機車,逕舉,0
104,7,慢車不在劃設之慢車道通行或在未劃設慢車道之道路不靠右側路邊行駛,73條第1款,機車,攔停,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,汽車,逕舉,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,汽車,攔停,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,重型機車(250CC以上),逕舉,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,重型機車(250CC以上),攔停,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,機車,逕舉,0
104,7,慢車不在規定之地區路線或時間內行駛,73條第2款,機車,攔停,0
104,7,違規臨時停車,55條,汽車,逕舉,0
104,7,違規臨時停車,55條,汽車,攔停,587
104,7,違規臨時停車,55條,重型機車(250CC以上),逕舉,0
104,7,違規臨時停車,55條,重型機車(250CC以上),攔停,1
104,7,違規臨時停車,55條,機車,逕舉,0
104,7,違規臨時停車,55條,機車,攔停,151
104,7,違規停車拖吊,56條第3項,汽車,逕舉,3579
104,7,違規停車拖吊,56條第3項,汽車,攔停,0
104,7,違規停車拖吊,56條第3項,重型機車(250CC以上),逕舉,12
104,7,違規停車拖吊,56條第3項,重型機車(250CC以上),攔停,0
104,7,違規停車拖吊,56條第3項,機車,逕舉,6488
104,7,違規停車拖吊,56條第3項,機車,攔停,0
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,汽車,逕舉,10158
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,汽車,攔停,134
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,重型機車(250CC以上),逕舉,15
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,重型機車(250CC以上),攔停,0
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,機車,逕舉,12130
104,7,違規停車,56條第1項第1.2.3.4.5.6.7.8款,機車,攔停,22
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,汽車,逕舉,5
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,汽車,攔停,27
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,重型機車(250CC以上),逕舉,0
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,重型機車(250CC以上),攔停,1
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,機車,逕舉,0
104,7,違規車輛移置保管,35條.12條3項.57條2項.62條6項85條之2,機車,攔停,83
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,汽車,逕舉,0
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,汽車,攔停,0
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,重型機車(250CC以上),逕舉,0
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,重型機車(250CC以上),攔停,0
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,機車,逕舉,0
104,7,違反道安規則管制規則肇事致人受傷,61條第3項,機車,攔停,0
104,7,違反高快速公路管制規定,33條92條,汽車,逕舉,281
104,7,違反高快速公路管制規定,33條92條,汽車,攔停,0
104,7,違反高快速公路管制規定,33條92條,重型機車(250CC以上),逕舉,0
104,7,違反高快速公路管制規定,33條92條,重型機車(250CC以上),攔停,0
104,7,違反高快速公路管制規定,33條92條,機車,逕舉,3
104,7,違反高快速公路管制規定,33條92條,機車,攔停,0
104,7,載運客貨違反規定,30條,汽車,逕舉,0
104,7,載運客貨違反規定,30條,汽車,攔停,15
104,7,載運客貨違反規定,30條,重型機車(250CC以上),逕舉,0
104,7,載運客貨違反規定,30條,重型機車(250CC以上),攔停,0
104,7,載運客貨違反規定,30條,機車,逕舉,0
104,7,載運客貨違反規定,30條,機車,攔停,0
104,7,路口淨空,58條第3款,汽車,逕舉,0
104,7,路口淨空,58條第3款,汽車,攔停,0
104,7,路口淨空,58條第3款,重型機車(250CC以上),逕舉,0
104,7,路口淨空,58條第3款,重型機車(250CC以上),攔停,0
104,7,路口淨空,58條第3款,機車,逕舉,0
104,7,路口淨空,58條第3款,機車,攔停,0
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,汽車,逕舉,0
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,汽車,攔停,67
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,重型機車(250CC以上),逕舉,0
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,重型機車(250CC以上),攔停,0
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,機車,逕舉,0
104,7,裝載超過核定之總重量總聯結重量者,29條之2第3項,機車,攔停,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,汽車,逕舉,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,汽車,攔停,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,重型機車(250CC以上),逕舉,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,重型機車(250CC以上),攔停,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,機車,逕舉,0
104,7,裝載砂石土方未依規定使用專用車輛,29條之1,機車,攔停,0
104,7,裝載不合規定,29條,汽車,逕舉,0
104,7,裝載不合規定,29條,汽車,攔停,396
104,7,裝載不合規定,29條,重型機車(250CC以上),逕舉,0
104,7,裝載不合規定,29條,重型機車(250CC以上),攔停,0
104,7,裝載不合規定,29條,機車,逕舉,0
104,7,裝載不合規定,29條,機車,攔停,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,汽車,逕舉,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,汽車,攔停,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,重型機車(250CC以上),逕舉,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,重型機車(250CC以上),攔停,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,機車,逕舉,0
104,7,號牌遺失經舉發後不報請補發仍行駛,12條第1項第10款,機車,攔停,0
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,汽車,逕舉,0
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,汽車,攔停,3
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,重型機車(250CC以上),逕舉,0
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,重型機車(250CC以上),攔停,1
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,機車,逕舉,0
104,7,損毀或變造牌照致不能辨認牌號,13條第1項第1款,機車,攔停,8
104,7,越級駕駛,22條,汽車,逕舉,0
104,7,越級駕駛,22條,汽車,攔停,1
104,7,越級駕駛,22條,重型機車(250CC以上),逕舉,0
104,7,越級駕駛,22條,重型機車(250CC以上),攔停,1
104,7,越級駕駛,22條,機車,逕舉,0
104,7,越級駕駛,22條,機車,攔停,98
104,7,牌照遺失或破損不報請補發,14條第1款,汽車,逕舉,0
104,7,牌照遺失或破損不報請補發,14條第1款,汽車,攔停,0
104,7,牌照遺失或破損不報請補發,14條第1款,重型機車(250CC以上),逕舉,0
104,7,牌照遺失或破損不報請補發,14條第1款,重型機車(250CC以上),攔停,0
104,7,牌照遺失或破損不報請補發,14條第1款,機車,逕舉,0
104,7,牌照遺失或破損不報請補發,14條第1款,機車,攔停,0
104,7,報廢汽車仍行駛,12條第1項第9款,汽車,逕舉,0
104,7,報廢汽車仍行駛,12條第1項第9款,汽車,攔停,0
104,7,報廢汽車仍行駛,12條第1項第9款,重型機車(250CC以上),逕舉,0
104,7,報廢汽車仍行駛,12條第1項第9款,重型機車(250CC以上),攔停,0
104,7,報廢汽車仍行駛,12條第1項第9款,機車,逕舉,0
104,7,報廢汽車仍行駛,12條第1項第9款,機車,攔停,3
104,7,設備不全或損壞不予修復,16條第1項第2款,汽車,逕舉,1
104,7,設備不全或損壞不予修復,16條第1項第2款,汽車,攔停,3
104,7,設備不全或損壞不予修復,16條第1項第2款,重型機車(250CC以上),逕舉,0
104,7,設備不全或損壞不予修復,16條第1項第2款,重型機車(250CC以上),攔停,0
104,7,設備不全或損壞不予修復,16條第1項第2款,機車,逕舉,2
104,7,設備不全或損壞不予修復,16條第1項第2款,機車,攔停,78
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,汽車,逕舉,0
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,汽車,攔停,0
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,重型機車(250CC以上),逕舉,0
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,重型機車(250CC以上),攔停,0
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,機車,逕舉,0
104,7,設有劃分島在慢車道右轉彎或在快車道左轉彎,48條第1項第5款,機車,攔停,0
104,7,蛇行或危險駕車,43條第1項第1款,汽車,逕舉,1
104,7,蛇行或危險駕車,43條第1項第1款,汽車,攔停,0
104,7,蛇行或危險駕車,43條第1項第1款,重型機車(250CC以上),逕舉,0
104,7,蛇行或危險駕車,43條第1項第1款,重型機車(250CC以上),攔停,0
104,7,蛇行或危險駕車,43條第1項第1款,機車,逕舉,1
104,7,蛇行或危險駕車,43條第1項第1款,機車,攔停,4
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,汽車,逕舉,0
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,汽車,攔停,0
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,重型機車(250CC以上),逕舉,0
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,重型機車(250CC以上),攔停,0
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,機車,逕舉,0
104,7,強制移由醫療或檢驗機構採樣測定等,35條第5項,機車,攔停,0
104,7,執業登記證未依規定安置等,36條第5項,汽車,逕舉,0
104,7,執業登記證未依規定安置等,36條第5項,汽車,攔停,1
104,7,執業登記證未依規定安置等,36條第5項,重型機車(250CC以上),逕舉,0
104,7,執業登記證未依規定安置等,36條第5項,重型機車(250CC以上),攔停,0
104,7,執業登記證未依規定安置等,36條第5項,機車,逕舉,0
104,7,執業登記證未依規定安置等,36條第5項,機車,攔停,0
104,7,動力機械未請領臨時通行證,32條第1項,汽車,逕舉,0
104,7,動力機械未請領臨時通行證,32條第1項,汽車,攔停,0
104,7,動力機械未請領臨時通行證,32條第1項,重型機車(250CC以上),逕舉,0
104,7,動力機械未請領臨時通行證,32條第1項,重型機車(250CC以上),攔停,0
104,7,動力機械未請領臨時通行證,32條第1項,機車,逕舉,0
104,7,動力機械未請領臨時通行證,32條第1項,機車,攔停,0
104,7,停車時間位置方式車種不依規定,56條第1項第9款,汽車,逕舉,570
104,7,停車時間位置方式車種不依規定,56條第1項第9款,汽車,攔停,5
104,7,停車時間位置方式車種不依規定,56條第1項第9款,重型機車(250CC以上),逕舉,6
104,7,停車時間位置方式車種不依規定,56條第1項第9款,重型機車(250CC以上),攔停,0
104,7,停車時間位置方式車種不依規定,56條第1項第9款,機車,逕舉,979
104,7,停車時間位置方式車種不依規定,56條第1項第9款,機車,攔停,3
104,7,酒精濃度超過規定標準者,35條第1項第1款,汽車,逕舉,0
104,7,酒精濃度超過規定標準者,35條第1項第1款,汽車,攔停,250
104,7,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),逕舉,0
104,7,酒精濃度超過規定標準者,35條第1項第1款,重型機車(250CC以上),攔停,0
104,7,酒精濃度超過規定標準者,35條第1項第1款,機車,逕舉,0
104,7,酒精濃度超過規定標準者,35條第1項第1款,機車,攔停,601
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,逕舉,0
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,汽車,攔停,12
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),逕舉,0
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,重型機車(250CC以上),攔停,0
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,逕舉,0
104,7,重要設備變更或因事故損壞未檢驗而行駛,18條第1項,機車,攔停,8
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,逕舉,0
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,汽車,攔停,9
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),逕舉,0
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,重型機車(250CC以上),攔停,0
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,機車,逕舉,0
104,7,查報佔用道路廢棄車輛數量,82條之1第1項,機車,攔停,121
104,7,拼裝車輛違規行駛,12條第1項第2款,汽車,逕舉,0
104,7,拼裝車輛違規行駛,12條第1項第2款,汽車,攔停,0
104,7,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),逕舉,0
104,7,拼裝車輛違規行駛,12條第1項第2款,重型機車(250CC以上),攔停,0
104,7,拼裝車輛違規行駛,12條第1項第2款,機車,逕舉,0
104,7,拼裝車輛違規行駛,12條第1項第2款,機車,攔停,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,逕舉,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,汽車,攔停,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),逕舉,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,重型機車(250CC以上),攔停,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,逕舉,0
104,7,非屬汽車之載具動力休閒器材違規行駛,32條之1,機車,攔停,0
104,7,附載幼童未依規定安置於安全椅,31條第3項,汽車,逕舉,0
104,7,附載幼童未依規定安置於安全椅,31條第3項,汽車,攔停,1
104,7,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),逕舉,0
104,7,附載幼童未依規定安置於安全椅,31條第3項,重型機車(250CC以上),攔停,0
104,7,附載幼童未依規定安置於安全椅,31條第3項,機車,逕舉,0
104,7,附載幼童未依規定安置於安全椅,31條第3項,機車,攔停,0
104,7,直行車佔用轉彎專用車道,48條第1項第7款,汽車,逕舉,28
